seed,width,height,rl_success,rl_steps,rl_time,astar_success,astar_steps,astar_time
1563306,59,32,1,36,0.004359961,1,34,0.100323915
3435902,105,61,1,109,0.014134645,0,16,0.607363701
7477451,43,36,1,27,0.003444195,0,7,0.004625559
5392948,42,126,1,29,0.003229856,1,29,0.059447289
3032489,106,122,1,39,0.007508278,0,8,0.032343388
624836,98,101,1,12,0.003047705,1,12,0.006191254
4757442,40,76,1,10,0.001077652,1,10,0.004422665
8393705,39,106,1,9,0.001024008,1,9,0.002477407
7882786,108,44,1,10,0.001077175,1,10,0.003293276
2689866,67,90,1,20,0.00283289,1,18,0.012138605
4051936,128,116,0,61,0.013076067,0,50,0.208362341
9878766,90,71,1,66,0.010078192,1,46,0.121181965
343970,128,70,1,55,0.007572651,0,3,0.027291059
6111945,93,36,1,59,0.005816221,1,59,0.368942499
8414784,48,118,1,21,0.002854347,1,21,0.019458294
1384139,54,46,1,17,0.002399206,1,17,0.005413771
1212807,105,45,1,97,0.012779951,0,68,0.837053061
6933715,62,82,1,42,0.005882263,0,29,0.172056437
3290196,113,94,1,23,0.00451231,1,23,0.038592577
1345952,33,89,1,37,0.003869057,1,37,0.059158564
3754333,51,123,1,59,0.007393837,0,17,0.047379732
4920331,76,124,1,71,0.010796785,0,2,0.024661779
3679596,55,82,1,42,0.005387306,0,7,0.042140961
9460644,56,67,1,59,0.007783651,0,41,0.530050278
562876,53,89,1,42,0.004830122,1,42,0.153782129
5837503,49,48,1,29,0.004212379,1,28,0.047565699
5442697,58,70,1,79,0.010371685,0,19,0.108338594
8784835,107,47,1,42,0.005275011,0,1,0.001247168
2223780,68,73,1,79,0.011873722,0,33,0.374962091
5279201,92,55,1,106,0.013522625,1,37,0.093805075
8693321,52,50,1,40,0.006159544,1,30,0.057365894
2033642,54,92,1,23,0.003119707,1,23,0.033047676
3126678,70,76,1,68,0.009619951,1,70,0.802463055
2238999,121,109,1,43,0.008071661,0,9,0.079843044
6942748,71,106,1,39,0.005585909,1,39,0.057266235
1552486,101,103,1,28,0.005356789,1,23,0.037166119
5059927,128,55,1,10,0.001313686,1,10,0.002238274
3963977,35,49,1,13,0.001339197,1,13,0.004888773
1873893,48,32,1,27,0.003294706,1,27,0.028490305
4533185,106,44,1,33,0.003748655,0,11,0.064370871
1231196,86,105,0,300,0.051826239,0,49,1.615009308
2584689,92,47,1,22,0.002658367,1,21,0.017066717
3863733,125,60,1,35,0.005336523,1,29,0.036986351
2401212,87,78,1,8,0.001109123,1,8,0.001481533
3846937,78,69,1,55,0.007659674,0,3,0.021268845
9758403,115,76,1,49,0.008401871,1,55,0.232909441
8900135,86,125,1,80,0.014040232,0,51,0.687654972
1302336,95,102,1,58,0.009572744,0,18,0.128399134
5228601,106,88,1,108,0.021733046,0,39,0.528739691
9426130,88,42,1,22,0.002400637,1,23,0.026523829
7063281,40,86,1,4,0.000431776,1,4,0.000468254
918701,103,91,1,73,0.014331579,1,24,0.031091452
227979,82,58,1,18,0.002546787,1,18,0.009010553
1200320,39,42,1,14,0.001756191,1,14,0.007207155
1807472,60,68,0,29,0.005276918,1,25,0.056435347
1056641,61,125,1,17,0.00209403,1,17,0.012998819
4589385,124,109,1,107,0.019258261,0,106,1.921932459
6342295,97,110,1,75,0.015246868,0,18,0.108555079
5109601,115,34,1,27,0.002702713,1,25,0.013113976
443581,114,120,1,56,0.010598421,1,59,0.233671188
3619663,44,64,1,3,0.000315189,1,3,0.000253201
1528959,79,87,1,21,0.003705263,1,24,0.032438278
3187067,78,76,1,35,0.005957603,1,37,0.105419397
1590338,89,70,1,31,0.00383091,1,32,0.029784203
139229,123,32,1,23,0.002707005,1,17,0.013118505
319717,67,42,1,25,0.003522158,0,5,0.005772591
4306760,102,128,1,86,0.021403313,0,20,0.220351696
7794767,61,101,1,17,0.00203371,1,17,0.013872147
4481163,35,114,1,30,0.003312111,1,30,0.036493301
2929621,61,107,1,74,0.009841204,0,29,0.783328295
8030577,74,86,1,79,0.012626886,1,38,0.129878759
7462000,53,44,1,19,0.002462864,1,11,0.004637003
9881280,75,90,1,50,0.009061575,1,35,0.129445791
9540818,40,58,1,27,0.00372529,1,27,0.027759314
6843683,62,36,1,32,0.003536701,1,29,0.064962864
7515268,115,120,0,300,0.085665703,0,85,4.820229053
2029316,41,112,1,45,0.005002737,1,40,0.098702669
3974846,84,45,1,26,0.003459454,0,14,0.023697615
494346,90,114,0,64,0.011427164,1,56,0.267856836
5433632,49,88,1,32,0.004369259,0,21,0.021610022
622439,105,41,1,22,0.002477407,1,22,0.018357515
1302485,83,83,1,135,0.026909351,0,39,0.577437401
4156897,115,77,1,72,0.010380507,0,33,0.531228304
3811388,77,90,1,202,0.032376051,0,33,0.200788021
8244960,53,105,1,108,0.015065908,1,92,0.896217346
7804173,122,126,1,192,0.051639795,0,81,1.558918238
3562206,84,90,1,24,0.003590107,1,24,0.023358107
7502291,52,90,1,12,0.001399755,1,12,0.00411129
3636090,118,66,1,17,0.002314091,1,17,0.007539749
4601917,102,45,1,7,0.000863075,1,7,0.001187801
1944328,62,48,1,37,0.004529715,1,32,0.068888664
8685206,105,68,1,50,0.008275509,1,48,0.105037451
5837451,65,57,1,22,0.002716541,1,22,0.016120672
9196585,73,74,0,50,0.009359121,0,12,0.018980265
9604752,37,37,1,10,0.001236677,1,10,0.00432682
6577763,94,127,1,34,0.005568981,1,34,0.046861649
5260147,98,67,1,80,0.009947062,1,76,1.102895021
4909972,92,99,1,74,0.013992071,1,70,0.881831884
2224154,63,90,1,56,0.007912397,0,17,0.290500879
6327474,108,34,1,47,0.005030155,1,47,0.172922611
1906767,112,87,1,178,0.028971434,1,100,1.528991461
8213363,92,96,1,36,0.005360365,0,9,0.04112339
9204991,51,64,1,22,0.00310111,1,20,0.02708149
5709606,74,68,1,64,0.00782156,0,11,0.063828945
8480148,111,58,1,12,0.001598835,1,12,0.005907774
243221,115,96,1,257,0.048246861,1,33,0.029212475
26959,63,116,1,40,0.005877018,1,40,0.101653099
9915410,60,66,1,51,0.007254362,0,8,0.062142611
8368,94,34,1,26,0.002491474,1,26,0.053391695
4407479,120,128,1,70,0.020912409,1,80,1.136735201
1936696,40,54,1,2,0.00023222,1,2,0.000158072
1522682,121,63,1,115,0.014913797,1,41,0.146471024
8055523,86,86,1,74,0.011698246,1,32,0.073330641
5072976,123,112,1,140,0.029638529,1,68,0.175045729
4618909,72,45,1,11,0.001437664,1,11,0.003471375
5847119,126,103,1,117,0.022223949,0,53,0.741139174
469243,62,108,1,139,0.020260811,0,41,1.051514387
9806951,36,64,1,8,0.000891447,1,8,0.002341509
1481823,124,56,1,49,0.005686998,1,49,0.297421455
5201678,110,76,1,70,0.010690928,0,9,0.222851276
7087666,65,92,1,41,0.005385876,0,11,0.060841799
4087674,48,51,1,37,0.005565405,1,27,0.03545022
3937680,48,118,1,27,0.003956556,1,23,0.031546116
9232535,45,81,1,38,0.004454851,1,35,0.080173969
2568077,48,35,1,22,0.002341986,1,22,0.033150434
4558893,70,78,1,39,0.005926371,0,6,0.04406786
1179027,76,47,1,4,0.000464201,1,4,0.000463247
1013016,97,36,1,55,0.005586624,1,55,0.390329361
3292667,53,68,0,25,0.00334239,0,15,0.044891119
5309344,52,87,1,37,0.005059481,0,18,0.018737793
4010767,74,59,1,78,0.009778738,0,5,0.092926264
1903161,87,53,1,125,0.015396118,1,71,0.168253899
8431925,47,118,1,49,0.005791664,0,6,0.029953718
6237726,57,116,1,37,0.00485611,1,29,0.052643776
7508936,104,51,1,36,0.004508257,1,36,0.034537315
1752365,102,41,1,89,0.010984182,0,15,0.095318317
5701996,121,96,1,57,0.010364771,1,56,0.322771788
1903213,112,85,1,13,0.002664089,1,13,0.003919125
1996813,54,105,1,47,0.00617075,1,39,0.115218163
4415005,114,87,1,129,0.028416872,0,16,0.207213402
8581377,122,51,1,17,0.002072096,1,17,0.010552883
9631581,109,46,1,82,0.010148764,0,31,0.577212572
8841776,92,101,1,127,0.021489382,0,8,0.383949518
7562187,66,78,1,69,0.01158309,0,2,0.004652023
4308514,118,95,1,65,0.012814999,0,38,0.470176458
4604603,83,127,1,163,0.026386738,1,91,0.687912941
8426501,123,75,1,16,0.002570391,1,16,0.008354425
5394803,125,115,1,124,0.043300629,0,63,1.020246506
829872,60,59,0,20,0.003288269,0,20,0.022814751
6425020,52,115,1,21,0.00267005,1,21,0.007985592
4275875,76,96,1,58,0.00918746,0,5,0.051184177
911951,77,53,1,34,0.004661083,1,34,0.0674088
9476611,61,44,1,32,0.004142046,1,32,0.053213596
2581976,83,110,1,59,0.009344816,0,39,0.414084673
3999497,50,66,1,58,0.006654024,0,9,0.015131712
9866313,113,72,1,84,0.014117002,0,67,1.241661787
456820,86,118,1,60,0.010508299,0,15,0.243261576
3441221,64,112,1,12,0.001973152,1,6,0.000848293
5685410,75,73,1,64,0.008858442,0,12,0.185172796
4542731,99,76,1,11,0.001737595,1,11,0.002030849
2366414,105,43,1,99,0.0113132,1,93,0.431242228
6464663,36,67,1,46,0.004945755,1,44,0.245301485
6842344,81,45,1,41,0.00513339,1,44,0.119531155
3521415,56,115,1,41,0.006180525,1,41,0.190484285
6281877,79,118,1,57,0.010263205,0,6,0.013870239
7512066,69,122,1,24,0.003031731,1,24,0.040399551
4032673,110,52,1,67,0.008771896,1,67,0.732720375
3395874,125,116,1,8,0.001995087,1,8,0.001990318
698338,68,115,1,25,0.003908396,1,25,0.041913509
7285999,101,86,1,128,0.025686026,0,9,0.132427931
9257983,57,52,1,48,0.0060184,0,6,0.07231307
5510890,70,125,1,63,0.009187937,1,64,0.571612597
4813189,118,74,1,44,0.006504297,1,44,0.117014408
5807257,96,48,1,74,0.010013819,0,3,0.082598925
2662462,79,86,1,66,0.011107206,0,27,0.166961432
4365984,119,56,1,31,0.003985643,1,31,0.027585268
1350755,75,94,1,69,0.011469364,0,11,0.25579381
1219048,59,52,1,52,0.007686138,0,25,0.129123926
5849136,100,54,1,26,0.003656626,1,25,0.023244381
4349071,121,108,1,175,0.032827377,0,36,0.84803319
8865006,71,98,1,23,0.003726721,1,18,0.00796628
8873725,48,47,1,30,0.004181862,1,30,0.033592463
4996483,56,66,1,29,0.004118919,1,29,0.036251068
4666606,75,127,1,60,0.009967089,1,49,0.281771898
3225719,33,33,1,7,0.001009703,0,2,0.000859261
1423522,89,123,1,49,0.007081747,1,50,0.354611397
4621484,42,117,1,33,0.004016399,1,33,0.072018623
596844,88,67,1,78,0.010888338,0,31,0.829663992
2954953,92,45,1,16,0.001764297,1,16,0.010285616
7698939,94,61,1,28,0.003760099,1,28,0.026053905
9986861,127,97,0,107,0.019040108,1,44,0.185967922
8980089,123,32,1,20,0.002189636,1,20,0.018710613
68259,125,81,1,11,0.001924038,1,5,0.00083375
8110241,46,89,1,24,0.002572536,1,24,0.046508312
7353654,81,92,1,70,0.01137948,0,18,0.244992733
3351404,57,106,1,15,0.002099276,0,5,0.002764225
4376497,45,97,0,30,0.00393796,0,29,0.030508041
2648680,113,115,1,174,0.044939041,0,6,0.277530193
7080351,83,71,1,45,0.00687623,0,17,0.088524103
1256124,76,95,1,33,0.005017757,0,15,0.044405222
5513607,105,60,1,35,0.004092455,1,35,0.131364346
2954412,122,39,1,30,0.00342536,1,29,0.020935535
7566954,33,36,1,28,0.003288984,0,18,0.031467438
6504319,127,126,1,21,0.004912138,1,21,0.030807018
9338394,125,54,0,300,0.032019615,1,58,0.434729338
5635259,112,68,1,29,0.004090548,0,8,0.018832207
7253255,60,84,1,9,0.001214504,1,9,0.002932787
6090263,68,74,0,48,0.008897781,0,14,0.047503471
1336552,73,76,1,57,0.008839846,1,33,0.06224227
8809332,34,92,1,44,0.005270481,1,44,0.125285625
9368874,74,37,1,64,0.007451773,0,33,0.302876949
5697489,116,99,1,50,0.009230614,0,41,0.105618238
1339863,120,89,1,52,0.009709835,0,30,0.097243309
7181281,118,93,0,52,0.011725426,0,44,0.135672092
6071914,35,64,1,11,0.001126528,1,11,0.004729509
8633757,80,61,1,43,0.006198406,0,39,0.15461731
2797392,89,64,1,108,0.013147831,0,36,0.901183128
2247292,119,56,1,23,0.003123045,1,23,0.030524969
5516265,120,125,1,141,0.033676386,0,27,1.703916788
7808730,52,49,1,54,0.006401539,1,38,0.079081535
4987450,100,88,0,39,0.008948565,0,20,0.270439386
7026435,55,76,1,61,0.007523775,0,6,0.042711258
4229261,113,32,1,14,0.001481533,1,14,0.004263163
4365923,78,115,1,82,0.013624668,0,50,1.103980541
8970766,79,99,1,45,0.007657051,0,33,0.187651157
9366941,83,55,1,43,0.005914688,1,41,0.033733606
3580491,35,123,1,13,0.001558781,1,13,0.006850481
9743041,123,100,1,54,0.010834932,0,6,0.0211339
532053,104,123,1,32,0.006681919,1,32,0.069133759
4752855,83,112,1,30,0.005577326,1,24,0.024435997
2797718,36,110,1,86,0.010354996,0,3,0.104887724
7317708,46,69,1,48,0.005120754,1,40,0.091008186
8067287,38,97,1,62,0.007349014,0,36,0.361213446
798677,46,76,1,56,0.007121325,1,56,0.416349888
4127425,63,98,1,27,0.00335741,1,27,0.030871868
4914779,57,119,1,92,0.012091875,0,39,1.02281332
9786571,51,111,1,71,0.008039713,1,61,0.581192255
7089542,89,67,0,116,0.018502712,0,12,0.108529806
6097158,85,91,1,26,0.004652023,0,7,0.00915432
2806101,117,43,1,20,0.002112865,1,20,0.0229671
7883443,82,46,1,17,0.001837969,1,17,0.016267538
1166361,89,66,1,32,0.004674911,1,22,0.026030064
9254311,44,67,1,8,0.001065254,1,8,0.002162933
1742775,88,70,1,93,0.014546156,0,36,0.239293098
9385580,109,124,1,68,0.014786243,1,55,0.274400711
233058,62,67,1,33,0.005413771,1,29,0.058110237
8239734,76,69,1,24,0.003207922,0,18,0.028724194
6808043,43,81,1,53,0.006299257,1,53,0.110656738
3598411,105,43,1,11,0.001291513,1,11,0.004524231
1569082,49,92,1,7,0.00095439,1,7,0.001755476
7773871,114,117,1,105,0.022510767,0,20,0.29825449
6792406,47,79,1,41,0.004720449,1,36,0.106853247
3341465,92,96,1,27,0.005216599,1,27,0.039742231
6388689,106,55,0,1,0.000120878,0,1,0.039217234
9209560,102,42,1,51,0.005877495,0,9,0.037894726
1299211,81,63,1,45,0.005996704,0,36,0.206677914
3778838,122,107,1,15,0.003341198,1,15,0.009031296
1934286,44,97,1,60,0.007534742,1,60,0.201115847
4367003,37,70,1,10,0.001169682,1,10,0.003058434
3146025,75,114,1,17,0.00281167,1,17,0.010871887
1526676,119,127,0,23,0.007149458,0,19,0.320789337
8742986,59,106,1,16,0.001871347,1,16,0.013748407
961664,89,69,0,4,0.000583887,0,1,0.000510216
4664696,92,88,0,19,0.003554344,0,23,0.166359186
8376261,115,61,1,59,0.007948875,0,2,0.033224106
6131624,64,91,1,34,0.004935741,1,35,0.047492743
7663457,69,41,0,17,0.002300262,1,32,0.035833597
7628237,65,127,1,19,0.002474308,1,19,0.011800528
2063244,49,73,1,11,0.001325846,1,11,0.005354643
2095417,100,61,1,80,0.011432886,0,32,0.252859831
9436149,66,104,1,41,0.006740808,1,41,0.141447783
2766574,80,87,1,72,0.012784481,1,65,0.492202282
270053,105,89,1,58,0.01290226,1,35,0.080271959
7872946,90,73,1,73,0.010122061,0,26,0.22798872
6638127,123,86,1,31,0.006409645,1,32,0.049165964
4520895,71,66,0,21,0.003019094,0,16,0.023745298
3822799,82,43,1,36,0.004631996,0,25,0.071126699
8111746,41,107,1,6,0.000757456,1,6,0.001029253
3513308,65,97,0,28,0.004518747,1,39,0.05883193
6827646,125,96,1,84,0.014627695,0,38,1.460810661
2909474,124,58,1,48,0.006820202,0,21,0.207268238
8163848,122,119,1,112,0.028445244,1,66,0.52408886
9447164,95,60,0,0,9.54E-07,0,0,0
7627345,118,99,1,111,0.019395113,0,24,1.02723527
8345565,62,124,1,23,0.004376173,1,10,0.003557682
8931540,103,71,1,85,0.01231575,1,69,0.288427114
3886751,112,48,1,72,0.009068012,1,68,0.788211346
1300879,50,111,1,40,0.004707336,1,38,0.138472319
984913,59,46,1,20,0.002129555,1,20,0.022830009
3426161,73,79,1,58,0.009938478,0,33,0.103115797
9554806,79,115,1,8,0.001296759,1,8,0.001979113
3430054,114,63,1,96,0.014168978,0,20,0.544671774
1564522,116,39,1,139,0.014360666,1,35,0.064819574
2761266,84,86,1,36,0.005669117,1,36,0.081224203
6634050,65,39,1,20,0.002346039,1,20,0.016435385
9928306,53,119,1,38,0.004918814,0,2,0.02324295
2084010,80,104,1,56,0.009524107,1,54,0.303321362
2252829,47,57,1,41,0.004872561,1,41,0.129317284
461774,92,98,1,20,0.003582716,1,20,0.010347366
7690573,45,126,1,25,0.002671003,1,25,0.015918016
8896399,113,97,1,84,0.020535946,0,27,0.339245796
8165431,119,120,1,96,0.018279552,0,61,0.574943781
447179,107,45,1,58,0.006196022,1,49,0.1274786
500216,89,82,0,77,0.014700651,0,18,0.10106802
8598479,66,45,1,28,0.003304005,1,30,0.04501009
2939201,54,65,1,32,0.00397253,1,32,0.061220407
572005,45,92,1,44,0.005197048,1,44,0.07796073
2106707,40,112,1,63,0.006721973,0,5,0.175773621
2116807,87,46,1,4,0.000514269,1,4,0.000439405
7550310,50,51,1,69,0.010974407,1,25,0.024841309
7580878,54,40,1,22,0.002226353,1,22,0.022523642
4790535,82,119,1,61,0.010906458,1,61,0.254745722
5627898,99,86,1,26,0.004753351,0,8,0.010421753
8808909,78,32,1,34,0.00374198,0,1,0.001003981
796746,126,59,1,127,0.015688181,1,105,2.047896624
7886889,93,39,1,27,0.002934217,1,27,0.024976254
404228,55,32,1,4,0.000534773,1,4,0.000524044
6300623,42,116,0,300,0.029306412,1,49,0.179443598
3218884,83,53,1,6,0.000680685,1,6,0.001059532
191670,124,34,1,18,0.002079487,1,18,0.013242245
665062,41,126,1,73,0.008682728,1,73,1.178033352
3051695,52,100,1,73,0.010186672,1,56,0.510011196
7124912,123,95,1,122,0.018773556,0,41,1.722474337
5148759,58,96,0,31,0.004401922,1,37,0.101529837
2579103,123,58,1,21,0.002640963,1,20,0.011711836
6983524,124,52,1,21,0.002835274,1,19,0.014685631
3619899,112,100,0,195,0.038881779,1,86,1.510704756
2843761,128,44,1,16,0.001966476,1,16,0.009982586
8462195,123,99,1,35,0.005915165,1,35,0.069685459
794935,32,58,0,4,0.000477552,0,2,0.001240969
2765409,124,126,1,45,0.012885571,1,25,0.105447769
8441033,43,54,1,36,0.004494905,0,25,0.075236082
4195918,96,57,0,300,0.038190126,0,54,0.558685064
1984271,96,32,1,48,0.004575729,1,48,0.244040966
6643930,75,65,1,45,0.005742073,1,31,0.068326712
7027728,34,43,1,25,0.002960205,1,25,0.034394503
8695050,110,41,0,300,0.028860569,1,58,0.103504896
1014498,42,40,1,28,0.003491879,0,16,0.016345024
1916132,117,91,1,56,0.009677887,1,63,0.456082821
2155535,122,44,1,21,0.002334118,1,21,0.023705006
9631724,99,62,1,109,0.015601158,0,35,0.05360055
6995104,77,75,1,88,0.016142607,0,44,0.436212778
7994036,102,55,1,22,0.002666712,1,22,0.018153906
4438220,116,124,0,37,0.007634878,0,3,0.028002262
6474220,46,121,1,33,0.004002571,0,14,0.037839651
8594409,79,37,1,6,0.000689745,1,6,0.001185656
6280388,58,65,1,20,0.003181934,0,3,0.002283812
8672311,63,69,1,42,0.006811142,1,44,0.210492849
8421803,114,108,1,40,0.008855104,1,40,0.114923239
199110,46,50,1,27,0.003358364,1,27,0.043963671
5193316,96,95,1,125,0.02042222,1,72,0.61492157
3062894,100,100,1,86,0.020288229,0,5,0.090149641
1801594,101,44,1,19,0.002738476,1,18,0.011671066
9556084,64,68,1,70,0.01078248,0,11,0.146071911
3434709,71,46,1,23,0.002882242,0,14,0.015361547
5441907,113,103,1,60,0.010704041,1,48,0.211761236
1103908,120,53,1,29,0.004057169,1,29,0.025472164
9351392,112,107,1,81,0.019636869,0,5,0.031644106
4860403,63,89,1,46,0.007019997,0,1,0.002136946
2803072,107,38,1,27,0.003479719,1,27,0.060721397
798174,109,80,1,69,0.011729479,1,68,0.270374775
5146577,61,60,1,28,0.00432229,1,28,0.034186125
4140781,125,73,1,13,0.002251148,1,13,0.003996611
8029138,41,56,1,27,0.003389597,1,27,0.019793272
8558720,38,87,1,21,0.002406359,1,21,0.017580986
5151463,87,55,1,62,0.007576466,0,15,0.251583576
9468116,57,70,1,27,0.003438473,0,7,0.018320084
77635,114,59,1,13,0.001564026,1,13,0.007772207
7254054,125,70,1,24,0.003855705,1,21,0.027484894
1961714,120,71,1,76,0.013174295,0,38,0.154469967
9868144,48,103,1,35,0.004683018,0,13,0.007185459
5818998,105,118,1,30,0.005518913,1,34,0.07264924
2483520,101,63,1,73,0.011229277,0,10,0.022239923
9123706,70,35,1,5,0.000600576,1,5,0.000866413
6935989,57,98,0,3,0.000455856,1,13,0.003153801
165102,45,125,1,22,0.003536224,1,19,0.011759758
3448396,93,90,1,98,0.020936251,0,36,0.155732393
6521453,50,117,1,70,0.008974552,0,65,0.930195332
1479114,59,66,1,66,0.008940458,0,24,0.244413853
707569,88,71,1,10,0.00158453,1,10,0.004590034
1923491,70,100,1,65,0.008745432,1,61,0.562519789
4000804,100,46,1,32,0.003509045,1,32,0.01824069
8289311,56,108,1,32,0.004692554,1,32,0.096778393
5744374,88,96,1,25,0.004378557,1,25,0.041125774
5262886,45,90,1,111,0.013701916,1,36,0.047088861
1139355,119,104,1,75,0.014263153,1,15,0.006155729
9367109,69,50,1,31,0.004156113,1,34,0.043823957
1682828,100,100,1,81,0.015272379,0,37,0.907906294
2743388,121,69,0,300,0.0428195,1,61,0.559040785
8901530,60,103,1,127,0.016229391,1,41,0.191013575
2225515,76,127,1,27,0.003787041,1,27,0.025588274
9950232,40,59,1,55,0.006425142,0,10,0.057481527
6650566,42,37,1,3,0.000406265,1,3,0.000283957
7876298,115,103,1,70,0.013435602,1,69,0.407804251
1730000,94,102,1,23,0.004598141,1,24,0.041591406
5953881,66,99,1,21,0.00289464,1,21,0.013672352
2574678,96,51,1,70,0.007869482,0,39,0.123878241
6061212,95,60,1,35,0.005827904,0,24,0.068716288
7236418,76,89,1,29,0.004345655,0,8,0.02134347
4189293,107,112,1,10,0.002049685,1,10,0.003043413
7378337,122,109,1,54,0.013815641,1,54,0.343918324
7476708,68,50,1,18,0.002655268,1,18,0.013825893
9122375,32,116,1,37,0.003642321,1,37,0.028557777
9217472,122,65,1,27,0.003030062,1,27,0.036929369
3852399,44,90,1,15,0.002003193,1,15,0.008012533
5065297,91,103,1,20,0.003505468,1,20,0.017446041
7201390,112,105,1,167,0.040938377,0,62,1.543632984
4549366,56,85,1,36,0.004338264,1,36,0.087673664
3615714,98,126,1,58,0.010741234,0,15,0.107688665
3691893,53,76,1,28,0.00330162,1,30,0.067867041
4092118,41,69,1,44,0.005132198,1,34,0.113934755
5858670,122,87,1,25,0.004107237,1,25,0.024971485
6049848,36,34,1,15,0.001977205,1,17,0.011492252
6900346,123,123,1,30,0.008430243,1,30,0.038387775
1974886,82,76,1,39,0.007276535,1,33,0.044999838
4845085,59,47,1,16,0.002154589,1,16,0.010421276
3268072,33,43,1,4,0.000477552,1,4,0.000435114
9187007,102,95,1,164,0.035379887,0,1,0.038912058
8081281,96,82,1,36,0.006217241,1,36,0.059956074
2170174,57,64,1,52,0.007533073,1,40,0.064143896
8209678,122,128,1,5,0.001215696,1,5,0.00062871
3688239,63,101,1,26,0.003738642,1,26,0.017435789
9557501,103,55,1,34,0.004037857,1,30,0.087857962
8786280,41,36,1,19,0.002283335,1,19,0.020795822
3991902,79,81,1,16,0.002476454,1,13,0.006723881
1373066,79,126,1,48,0.008206367,0,8,0.053000927
9857415,84,74,1,55,0.009886265,1,44,0.12135911
1666245,112,62,1,20,0.002275229,1,20,0.023139477
3958919,127,46,1,6,0.000795841,1,6,0.00110364
9665479,43,32,1,33,0.00368166,1,33,0.111383677
6094350,101,125,1,8,0.001360178,1,8,0.002150059
318609,90,114,1,81,0.018201113,0,29,0.185410261
9878703,105,99,1,56,0.014263153,0,1,0.003272295
4438661,85,35,1,45,0.004720211,1,43,0.105694771
2913855,50,105,1,84,0.009421825,0,30,0.158104897
6858667,84,37,1,21,0.002197742,1,21,0.014733791
4147329,66,101,1,16,0.002372503,1,16,0.009213448
644121,99,42,1,36,0.004578352,1,34,0.055877686
6058075,46,87,1,31,0.003178835,1,31,0.062767506
6095842,125,104,1,39,0.007510185,0,15,0.092515707
7819838,74,116,1,44,0.006456852,0,17,0.050832748
667821,55,99,1,35,0.004921198,1,29,0.076010466
9664229,46,102,1,41,0.005402088,0,30,0.147370577
2400375,99,98,1,26,0.004831791,1,26,0.029345036
6165443,59,42,1,52,0.006359816,0,22,0.142960787
2975059,48,85,1,50,0.006025076,1,50,0.064470053
4599623,115,120,0,37,0.00981307,0,6,0.117916822
7054306,42,126,1,40,0.005007505,1,29,0.029899359
9103089,48,83,1,76,0.009835243,1,56,0.321167469
3186160,60,46,1,16,0.001902342,0,8,0.006384373
3965464,72,59,1,74,0.008693933,1,60,0.323076248
4127119,56,112,1,38,0.005721807,0,29,0.038876057
481642,110,35,1,62,0.007380486,1,54,0.339247704
8233974,82,36,1,25,0.003009558,1,25,0.047281504
3590095,69,88,1,46,0.007752895,0,5,0.004157543
4560629,71,72,1,39,0.006294489,0,4,0.005372047
2681867,103,84,1,67,0.011030674,1,35,0.077593327
4056572,124,101,1,224,0.052789688,0,9,0.738206387
4932534,76,69,1,89,0.013499737,0,21,0.142330885
5975786,106,85,1,61,0.011667728,1,57,0.432647943
141720,65,98,1,30,0.004236221,1,30,0.046895504
4081375,110,72,1,75,0.009958267,1,58,0.195167303
5600665,50,119,1,17,0.002125502,1,17,0.008751392
1843531,52,35,1,6,0.000679016,1,6,0.001061201
5884457,56,92,0,30,0.004407644,1,33,0.05166626
1542421,36,43,1,6,0.000617981,1,6,0.001092196
8600188,75,48,1,13,0.001517773,1,13,0.007415771
3070027,56,101,1,28,0.004056215,0,22,0.066501856
1406612,86,97,1,40,0.006483555,1,34,0.042455435
7060359,76,119,1,44,0.006325006,1,38,0.068947554
7749320,46,85,1,6,0.000723124,1,6,0.001097679
309302,41,53,1,21,0.002411842,1,22,0.029417038
6402783,89,127,1,135,0.024745941,0,19,1.416244268
5888997,61,86,1,20,0.003046274,1,20,0.023267269
2780272,55,60,1,52,0.00728178,0,25,0.158423901
9216786,115,71,1,13,0.002211571,1,13,0.005068779
7555705,76,35,1,71,0.007946968,0,51,0.14626646
9576188,96,85,1,71,0.014622211,0,37,0.0776546
3334380,35,44,1,8,0.000873089,1,8,0.002132177
6508615,115,125,1,42,0.010137558,1,40,0.166678905
7461719,103,78,1,19,0.002687693,1,19,0.011509895
7568692,50,46,1,171,0.022066116,1,16,0.012835979
5687513,100,95,0,181,0.039203405,0,46,0.814590454
8150634,88,89,1,42,0.008254766,1,42,0.153583527
2068308,49,117,1,33,0.004143238,1,34,0.102841854
6108027,44,121,1,31,0.003763437,1,31,0.092249393
774999,79,81,1,39,0.006414652,1,37,0.036133766
4365496,47,55,1,7,0.000915051,1,5,0.000738144
2128382,110,115,1,36,0.006927967,1,36,0.083812952
482969,36,125,1,50,0.005126715,0,16,0.07474041
2583901,110,110,1,97,0.015928268,0,76,2.499578714
3257170,121,39,1,62,0.006309748,1,62,0.592289209
1528854,43,122,1,71,0.008388758,1,64,0.620908499
4419373,87,117,1,114,0.016372919,0,64,0.778881311
9518379,54,110,1,54,0.007077217,1,54,0.103436708
4315226,65,66,1,33,0.004838705,1,31,0.042533875
405197,120,37,0,300,0.030862808,1,81,0.615717649
2720960,81,126,1,92,0.016471863,0,75,0.825321436
369876,122,114,1,32,0.006289244,1,30,0.055173635
2244584,112,60,1,75,0.008901119,1,75,0.737176657
