seed,width,height,rl_success,rl_steps,rl_time,astar_success,astar_steps,astar_time
8749773,105,114,0,0,1.19E-06,0,0,0
8784906,126,109,1,60,0.012671471,0,28,0.141989231
4628171,85,106,1,47,0.009397268,0,11,0.03173542
8074764,63,84,1,55,0.00863719,1,52,0.105517626
7848927,121,57,1,43,0.005483389,0,1,0.013768911
5315652,87,43,0,0,0,0,0,0
5994932,125,72,1,64,0.011748075,0,22,0.131684303
8050200,104,92,1,165,0.035827875,0,16,0.690101862
6135061,78,39,1,22,0.0134027,1,19,0.016189098
7188668,73,77,1,34,0.004940033,1,34,0.059525013
3971575,59,58,1,53,0.006642342,1,39,0.040524244
1446703,65,121,1,49,0.006967306,1,49,0.246577978
9173124,32,70,1,17,0.002097845,1,17,0.00543189
3632052,84,84,1,20,0.003236055,1,16,0.011740685
1489270,61,87,1,38,0.005990982,1,37,0.02528739
6315699,122,78,1,31,0.004957199,0,19,0.090680122
7720692,126,124,1,12,0.002956867,1,12,0.005370378
7552514,102,85,1,114,0.019380331,0,38,0.48413825
6862274,95,110,1,136,0.021396875,1,95,0.438185692
4662613,97,56,1,59,0.007583618,1,45,0.194656134
6438519,77,84,1,45,0.006895304,1,39,0.087240219
2712991,87,108,1,84,0.012380362,0,1,0.010907173
570479,37,127,1,63,0.006970882,1,62,0.35274148
4273224,94,116,1,94,0.01897049,1,84,0.932404995
2785167,39,66,0,0,9.54E-07,0,0,0
7557698,100,95,1,100,0.025330305,0,35,1.112738848
4319553,50,67,0,3,0.000357151,0,1,0.002419949
1223335,128,37,1,9,0.000904322,1,9,0.002763748
8367897,65,41,1,26,0.002877235,1,26,0.035876036
8372545,47,124,1,67,0.007338762,1,67,0.230108261
2321158,104,107,1,216,0.040999413,0,52,0.84321332
482257,114,55,1,5,0.000631094,1,5,0.000724792
3634629,80,54,0,0,0,0,0,1.19E-06
2343655,48,66,1,31,0.008887529,1,31,0.091749191
4052516,70,53,0,105,0.032564163,1,32,0.037609577
8642957,65,128,1,46,0.007125378,1,38,0.121639967
282127,126,77,1,102,0.018847704,0,5,0.149435282
3256749,34,101,1,75,0.008472204,1,75,0.653453588
687615,43,117,1,50,0.006401777,0,12,0.061287642
936530,121,83,1,34,0.004793644,1,33,0.075541735
8591008,118,54,1,43,0.005927324,1,43,0.063982964
7433293,36,41,1,38,0.004927635,0,9,0.020163774
5597809,100,102,1,29,0.004985809,1,29,0.056926966
6533015,49,52,1,38,0.004784822,1,37,0.064075947
1987359,98,109,1,142,0.02584362,0,3,0.087724686
1252071,53,114,1,64,0.008719683,0,48,0.209266663
2970178,32,61,1,11,0.001343966,1,3,0.000288725
1010736,61,101,1,15,0.002184153,1,15,0.005319834
1410168,111,87,1,48,0.008072138,1,53,0.295884371
2133211,115,107,1,56,0.014675856,1,45,0.181126118
3147790,32,32,1,15,0.001663208,1,15,0.007170916
9289326,65,106,1,15,0.002233744,1,15,0.004393578
3850658,41,125,1,182,0.018572569,1,65,0.293963671
4097910,52,120,1,26,0.003338099,1,26,0.027288198
2273082,122,118,1,30,0.007050037,1,25,0.045577049
8580419,96,114,1,52,0.007982016,0,5,0.08687973
7185508,32,33,1,19,0.002203226,1,19,0.009192467
8122967,35,89,1,7,0.000731707,1,7,0.001489639
808349,52,101,1,74,0.008941889,0,46,0.081917286
4098676,67,103,1,73,0.012481451,0,15,0.250748158
7953067,124,128,1,70,0.0170362,0,14,0.221269369
5110043,121,112,1,35,0.00671649,1,31,0.028514385
196867,43,35,1,26,0.003350019,1,23,0.036175489
1166209,102,55,1,63,0.007704973,1,63,0.174201727
6400809,91,87,1,104,0.018260956,0,6,0.142464161
5423493,67,65,1,75,0.010372877,1,37,0.030139208
9241344,53,92,1,74,0.009494781,1,74,0.557217121
5174548,110,102,1,196,0.047491312,0,53,0.710925579
7369644,107,47,1,27,0.003179789,0,24,0.038532734
4292330,111,119,1,35,0.007905483,0,26,0.05479455
815625,81,39,1,47,0.005218029,1,47,0.064293623
4486738,100,33,1,18,0.002214432,1,18,0.00611186
8361730,80,37,1,15,0.001638889,1,15,0.011818409
2818141,100,109,1,37,0.008761406,0,12,0.026999235
4498674,52,108,1,66,0.008088112,1,44,0.127104998
4472689,92,59,1,27,0.004135132,1,27,0.028819799
8121937,45,105,1,23,0.002845764,1,15,0.0099051
4443254,39,36,1,21,0.002393246,1,22,0.019160509
6730526,80,104,1,69,0.014253855,0,44,0.639152765
5658866,59,42,1,39,0.006561995,1,39,0.071741104
1724981,42,105,1,43,0.006768227,1,43,0.067061186
3052373,119,98,1,118,0.027475357,0,23,0.472391844
9237867,120,92,1,72,0.016487837,0,6,0.129351616
386528,90,97,1,50,0.00874424,0,4,0.017622471
6250653,117,53,1,16,0.002918959,1,16,0.011549234
418017,62,100,1,38,0.006213903,1,37,0.144669056
7819365,96,123,1,123,0.028084517,0,33,0.349634171
6367216,123,93,0,4,0.000767946,0,2,0.006157637
4892331,51,120,1,27,0.003518343,1,23,0.027275324
8848950,102,71,1,36,0.005556822,1,36,0.027128935
9639495,80,109,1,29,0.004941225,1,29,0.041431427
4353819,44,90,1,43,0.004805088,0,14,0.020284176
5975081,72,37,1,20,0.002316952,1,20,0.013000011
6496020,70,55,1,16,0.001916409,1,15,0.011788368
2917005,106,90,0,155,0.029758692,0,43,0.530745029
8341727,123,37,1,67,0.007662773,0,29,0.211513996
6064226,67,42,1,41,0.006551266,1,42,0.191680431
7614506,91,111,1,71,0.013282061,0,25,0.415908337
5870614,117,71,1,82,0.014543772,1,80,0.201443672
8286216,122,68,1,43,0.00732398,1,43,0.133567333
97766,114,50,1,164,0.022580624,0,63,0.475114584
918648,127,87,1,100,0.023316383,1,108,2.871235132
1138944,76,36,0,17,0.00210166,0,18,0.022026777
3099346,95,43,1,39,0.004400253,1,39,0.117108583
6818555,57,52,1,39,0.006111383,0,22,0.06341362
8797479,114,70,1,43,0.005846024,1,42,0.095178843
1945910,88,71,1,33,0.005389929,1,31,0.096750975
6731039,99,109,1,171,0.031903505,0,31,0.193468571
7306227,67,85,1,41,0.007083654,0,3,0.005228996
5480597,52,110,1,18,0.00262785,1,18,0.013555527
3896998,78,100,1,14,0.002116442,1,14,0.005975485
2459115,51,85,1,72,0.009767771,1,37,0.051151991
9364930,57,83,1,21,0.00241065,1,21,0.020432234
1026157,121,73,1,44,0.006220818,1,44,0.1813097
9034918,111,106,1,48,0.009893179,1,44,0.145310163
3186565,107,94,1,165,0.03666544,0,35,0.801949024
8414277,46,68,1,53,0.006372213,0,13,0.057072878
766810,109,111,1,42,0.007211447,0,41,0.270110846
7150150,55,72,1,12,0.002037764,1,12,0.004398584
1441827,104,92,0,31,0.007519484,0,4,0.019048214
9460305,125,76,1,284,0.041052341,0,15,0.328486204
8416575,62,119,1,144,0.018518209,0,82,0.704842567
8611694,38,61,1,37,0.004767656,1,32,0.032372713
4211687,69,113,1,93,0.014915943,0,11,0.062358856
5465060,57,94,1,51,0.007567883,0,7,0.093223333
5662960,49,119,1,18,0.002557278,1,17,0.005489588
9084923,94,78,1,146,0.02303195,1,80,0.817910433
2483674,97,117,1,75,0.018781185,0,29,0.66602993
7235868,91,88,1,53,0.009655237,1,50,0.342433691
1012762,40,74,1,12,0.001666069,1,12,0.006008387
678738,45,97,1,55,0.006431103,1,55,0.408573866
7815734,43,60,1,21,0.002762556,1,20,0.014783621
8926843,34,66,1,58,0.007465839,1,49,0.284136772
4957596,63,107,1,79,0.012283564,1,62,0.681318521
962971,71,95,1,12,0.001805067,1,12,0.004249334
6029097,82,106,1,69,0.008953094,1,69,0.248182297
6315190,122,72,1,46,0.007107735,0,3,0.004481316
2213569,78,117,1,162,0.024754524,1,67,0.668485403
1442099,115,57,1,38,0.004627466,1,38,0.114214659
3385333,34,81,1,27,0.003354311,0,21,0.031211615
9856366,100,111,1,35,0.008892775,1,36,0.124344826
8879421,118,108,1,207,0.054325342,1,57,0.316171885
804121,72,94,1,8,0.00139308,1,8,0.002233982
1693578,45,99,1,88,0.011676311,1,54,0.09099412
7758470,40,79,1,43,0.005378485,1,43,0.13835144
1239424,65,106,1,84,0.014487505,0,2,0.055438995
3165358,49,97,1,25,0.003526449,1,25,0.027477503
5279257,103,120,1,35,0.008830547,0,5,0.01783061
9945080,37,114,1,62,0.007952929,0,40,0.227839708
9957361,75,115,1,69,0.01252532,0,33,0.352708817
9813602,128,68,1,79,0.010736942,1,79,1.249762058
700863,76,38,1,24,0.002782822,1,19,0.013849497
6485940,59,49,1,49,0.005467415,1,49,0.181833506
9593160,48,90,1,79,0.010229588,0,20,0.399441957
1997742,98,83,1,41,0.006326914,0,26,0.065908194
5457245,40,38,0,4,0.000506401,1,14,0.008187532
7507594,60,92,1,36,0.005499125,1,41,0.103222609
4898666,88,53,1,44,0.005678892,1,50,0.247477055
2444315,123,94,1,69,0.012427568,0,57,0.296509504
2219069,78,42,1,16,0.001870394,1,16,0.013185978
894100,47,112,1,26,0.002866268,1,26,0.039525509
3512346,85,61,1,22,0.002898216,1,22,0.022873402
2182102,76,59,1,48,0.00749135,0,1,0.00537014
8788580,108,97,1,148,0.029247999,0,4,0.276495218
7676957,79,98,1,72,0.012120485,0,14,0.357566833
7792628,117,81,1,105,0.018819571,0,8,0.070225954
3747071,56,63,1,21,0.00289011,1,21,0.015193939
4662491,43,102,1,22,0.002835035,1,22,0.020735741
9521766,93,39,1,64,0.007448196,1,64,0.109316587
5586369,89,47,1,43,0.004745483,1,36,0.053086042
126992,49,126,0,191,0.022777319,1,100,0.912130833
961455,99,48,0,14,0.001770496,1,20,0.012604952
9118717,120,88,1,146,0.027936935,0,28,0.647211075
3321241,90,115,1,20,0.00382638,1,18,0.015458107
2907510,117,54,1,97,0.013571739,1,101,2.577498436
568034,116,124,1,84,0.018798828,0,13,0.495368958
3222851,83,67,1,35,0.005377531,1,35,0.076905012
7667292,77,125,1,8,0.001387835,1,8,0.00198698
5744939,46,70,1,61,0.007896662,0,42,0.137072802
9107507,83,93,1,13,0.002072334,1,13,0.006278515
3494513,70,72,1,43,0.005570889,1,43,0.032381535
2191242,98,84,1,84,0.019098043,0,12,0.222723961
2891538,85,119,1,106,0.017418385,1,60,0.228793621
1917815,123,80,1,42,0.009817123,0,10,0.073967695
4728116,85,121,1,46,0.009057045,0,15,0.124435902
2730672,123,36,1,12,0.001531363,1,12,0.003239393
6633828,93,54,1,43,0.006031513,0,29,0.041442156
8424528,64,44,1,18,0.002042055,1,18,0.006154537
8491605,88,117,0,178,0.032130718,0,7,0.111793756
7405861,37,63,1,22,0.002412558,0,16,0.023871899
8913119,78,115,1,6,0.000952244,1,6,0.001130104
7788869,74,127,1,52,0.008054972,0,36,0.152211189
6637885,57,90,1,10,0.001667738,1,10,0.003800869
73394,89,101,1,64,0.00952363,1,60,0.266546965
8862187,62,109,1,27,0.004619598,1,25,0.030799866
5271413,128,59,1,74,0.010899544,0,41,0.566767693
3232322,67,37,1,44,0.005751371,0,11,0.042165995
4476341,44,60,0,28,0.003511906,0,28,0.060968161
5206877,74,70,1,11,0.001866579,1,11,0.004521608
7964224,97,103,1,241,0.047506571,0,12,0.241564512
3769442,113,49,1,8,0.000894785,1,8,0.002325773
867508,95,93,1,50,0.010248184,0,3,0.042061806
782700,65,91,1,15,0.00288868,1,15,0.009938002
1501288,54,95,1,61,0.010417461,1,61,0.586740971
1658885,99,79,1,23,0.003516436,1,23,0.036350489
3487910,92,86,1,71,0.012066841,1,77,1.099819422
1486772,32,58,1,11,0.001153946,1,11,0.004851341
1213003,115,111,1,180,0.034084082,0,6,0.328979015
5090007,123,112,1,5,0.001292706,1,5,0.000879049
8125902,100,114,1,68,0.011112928,0,18,0.356612682
7191059,69,68,1,50,0.008107185,1,35,0.051608086
779017,57,45,1,24,0.002736807,1,24,0.019654512
7571752,51,118,1,132,0.015998125,0,23,0.529727936
220241,71,96,1,19,0.002708912,1,19,0.02223134
653823,46,98,1,47,0.005786419,1,42,0.11808157
7125384,60,120,1,46,0.006172419,1,46,0.060726881
7617256,42,47,1,18,0.002077579,1,18,0.006230116
7065511,56,110,1,15,0.001891375,1,14,0.006505966
9583219,67,109,1,118,0.016529083,0,33,0.950162649
8230771,110,92,1,82,0.013930082,1,60,0.526489973
3778105,124,82,1,82,0.014825106,0,6,0.087168932
2306553,51,73,1,23,0.002683878,1,23,0.036924124
2353030,76,47,1,27,0.003549337,1,27,0.041123867
4832180,127,90,1,29,0.005823851,1,29,0.038906574
5105402,64,119,1,13,0.001772165,0,9,0.005715132
2404817,70,78,1,66,0.01105547,0,14,0.248401165
1819141,94,56,1,25,0.003337383,1,25,0.027130842
751831,104,68,1,48,0.005995274,1,46,0.051851988
7267811,41,98,1,79,0.008321762,0,3,0.017050028
6466240,43,108,1,28,0.003581524,1,30,0.057858467
8650377,55,51,1,46,0.006895065,0,22,0.112938166
8914996,76,75,1,12,0.002060175,1,12,0.005067825
6205944,70,61,1,7,0.000805616,1,7,0.001184464
6158187,38,87,1,32,0.003152609,1,32,0.043707848
9115272,128,33,1,4,0.000477552,1,4,0.000537634
1359345,52,58,1,15,0.001854897,1,15,0.008417845
709401,84,80,1,76,0.011044025,0,40,0.331557274
538478,67,68,1,1,0.000169039,1,1,6.20E-05
2822890,55,88,1,28,0.00376749,0,20,0.012727976
3513212,103,121,1,48,0.012457132,1,48,0.144137144
6027479,67,82,1,46,0.006942034,1,38,0.127500534
4884930,64,108,0,47,0.007239342,0,46,0.070822001
6085923,113,88,1,43,0.009040833,0,28,0.060090303
6281898,103,61,1,34,0.004125834,1,34,0.129342556
1242116,98,57,1,39,0.005221844,1,35,0.0512743
39836,100,55,1,60,0.008307219,0,18,0.413216352
7235951,58,70,1,37,0.004510403,0,6,0.055212736
9204224,111,86,1,91,0.013483047,0,13,0.240679264
2108847,123,35,1,60,0.006030798,1,60,0.282373428
7361493,69,42,1,31,0.003714085,1,16,0.008235931
238045,74,74,1,65,0.009212494,0,10,0.025729656
1215812,107,102,1,26,0.005125046,0,15,0.026917696
9051358,98,93,1,91,0.020797253,0,72,1.347527504
3178054,75,114,1,31,0.00473094,1,30,0.033981562
2365592,128,86,1,49,0.009163857,1,49,0.235718966
8654660,103,42,1,7,0.000874281,1,6,0.001117945
160301,43,49,1,7,0.001015186,1,7,0.001208305
4477593,58,49,1,27,0.003895998,1,23,0.031340361
572422,121,35,1,57,0.005940437,1,57,0.110686302
2924364,72,69,1,17,0.002615929,1,15,0.007045269
7898963,51,82,1,25,0.003051043,1,25,0.02257514
3358695,113,109,1,71,0.019343853,1,71,0.962502956
6986768,44,37,0,41,0.028667688,0,28,0.048917055
6032004,65,74,1,11,0.00153017,1,11,0.004182577
2567527,78,77,1,33,0.004359961,1,27,0.041349411
2435064,49,44,1,22,0.003083944,1,22,0.031620979
3465360,123,53,1,34,0.003843784,1,34,0.045137405
877151,105,83,1,277,0.056716681,0,8,0.345975637
9248610,57,62,1,23,0.003488302,1,23,0.030979395
8144141,68,114,1,44,0.007025242,1,48,0.098527431
3155744,104,52,1,39,0.00751543,0,17,0.025183678
3323200,107,95,1,22,0.003636122,1,24,0.027569294
4898039,41,78,1,17,0.002444506,1,17,0.013776541
4504938,79,99,1,126,0.021173,1,76,1.117125034
5097360,82,128,1,132,0.023369789,0,81,3.415036201
8817057,33,79,1,9,0.001090765,1,9,0.003155708
4819564,72,117,1,156,0.030639887,0,22,0.89945507
3138118,48,57,1,12,0.001815557,1,12,0.004687786
2680215,42,87,0,300,0.034289598,0,50,0.333438873
153734,124,81,1,33,0.004259109,1,33,0.084697247
9860251,108,44,1,61,0.00651145,1,53,0.100636959
9681662,70,61,1,66,0.008966446,0,13,0.129645824
471387,98,123,1,13,0.002841949,1,13,0.005306482
6629555,71,101,1,15,0.002026796,1,15,0.005671024
2450324,112,122,1,46,0.012452841,0,25,0.067961216
975272,112,121,1,81,0.02153635,0,23,0.266045094
7892438,78,121,1,129,0.020784616,1,94,0.630995989
6313484,54,97,1,31,0.003715038,1,31,0.094830751
2213744,122,36,1,28,0.002999067,1,28,0.0349617
427178,121,41,1,15,0.001965284,1,15,0.010087729
4702474,52,85,1,70,0.008660078,0,27,0.414124727
7413820,51,125,1,18,0.002531528,1,18,0.011781454
9312381,82,112,1,96,0.018055201,0,23,0.666971922
154880,53,64,1,14,0.002529621,1,18,0.013138533
3105722,60,116,1,43,0.006156445,0,3,0.013158083
2300261,49,83,1,35,0.004483223,0,8,0.035161972
5361052,46,56,1,18,0.002007008,1,18,0.012162209
476192,47,96,1,20,0.00255537,1,20,0.014150858
9179220,71,52,1,15,0.002162457,1,15,0.005583763
2519825,96,114,1,117,0.023676395,0,20,0.111619711
7523068,83,63,1,36,0.00483489,0,14,0.030955315
1034434,92,93,1,8,0.001670122,1,8,0.001923084
1087643,44,109,1,86,0.010194778,1,46,0.17267704
6887241,53,101,1,99,0.01273036,1,93,0.89888072
6334965,36,65,1,51,0.006358147,0,9,0.137621641
1065824,49,66,1,16,0.002398729,1,16,0.009397268
5833995,122,102,1,111,0.020488024,1,73,0.898854494
295663,116,128,1,68,0.014666557,1,69,0.883893251
2700384,57,48,1,23,0.003005981,0,13,0.031080484
4661947,128,92,0,0,0,0,0,9.54E-07
2827983,92,50,1,30,0.00415802,1,30,0.032107115
4011305,98,33,1,16,0.002094984,0,12,0.011402369
7654565,50,34,1,30,0.003569841,0,6,0.035657406
6619798,44,63,1,42,0.00531745,1,42,0.14455533
6973151,44,72,1,37,0.004940271,0,14,0.016391277
1305081,126,37,1,62,0.00621438,1,46,0.053376436
5820414,94,69,1,69,0.010692358,0,24,0.115256548
2403141,71,34,1,23,0.003425837,1,23,0.042648792
5597876,37,77,1,39,0.005032063,1,41,0.118878365
8514552,61,42,1,40,0.006018877,1,44,0.105054617
5545403,34,84,1,39,0.006802559,1,38,0.059075117
3669988,43,51,1,20,0.00239253,1,20,0.007522345
1599240,88,79,1,67,0.01158762,0,19,0.299418926
6736835,60,92,0,38,0.009295225,0,27,0.082677364
2589734,122,97,1,152,0.034826756,0,87,3.389711618
505452,112,104,1,198,0.035852671,0,48,1.288240194
5301326,78,74,1,54,0.007811308,0,19,0.089016914
3794580,104,103,0,30,0.00780797,0,50,0.389442682
1736919,49,76,1,73,0.009393454,1,21,0.022563934
4525294,67,113,1,24,0.003274679,0,11,0.017434597
3385534,94,109,1,23,0.004752159,1,21,0.022179365
2898190,118,47,1,11,0.001382113,1,11,0.002727509
7586650,57,126,1,6,0.000808239,1,6,0.001079082
7433386,68,47,1,29,0.003243923,1,29,0.063225985
9793192,55,39,1,13,0.001859903,1,13,0.005081177
5113414,116,43,1,19,0.002195835,1,19,0.006732225
6826060,93,91,1,56,0.008726597,1,46,0.110052586
6037878,63,67,0,29,0.004734039,0,25,0.048038483
3135336,34,49,1,27,0.003359318,1,27,0.039637327
117005,81,66,1,43,0.005696297,1,30,0.081264019
6720229,89,71,1,59,0.009499311,1,59,0.194062471
44372,91,100,1,42,0.00826335,1,41,0.141499996
4203523,93,86,1,75,0.015309095,1,52,0.194030762
5875034,78,72,1,21,0.003550768,1,21,0.020241261
5546906,128,109,1,113,0.024726152,0,49,0.246278286
47808,39,127,1,10,0.000983477,1,10,0.002745867
3148583,126,64,1,14,0.002048969,1,14,0.003874779
2652186,118,65,0,22,0.003940105,1,26,0.023940802
1473058,61,71,1,12,0.00178051,1,12,0.007179499
8836920,56,120,1,23,0.003628254,0,8,0.011515141
3538722,65,98,1,44,0.0063169,1,47,0.231141329
3518466,112,97,1,35,0.006470442,1,29,0.033906937
2919453,122,101,1,293,0.053733826,1,85,0.474319696
691307,108,76,1,35,0.005805254,0,9,0.031335115
9217600,33,86,1,13,0.001559258,1,13,0.006343842
9577929,91,115,1,51,0.009500265,0,19,0.244579792
9796669,103,68,1,49,0.007036686,1,43,0.196317434
6048153,105,54,1,2,0.000270128,1,2,0.000159264
3731554,38,42,1,10,0.001404762,1,9,0.003134727
489591,39,91,1,21,0.002243519,1,21,0.024933577
5488203,89,34,1,44,0.004934788,0,17,0.04648447
9215735,115,62,1,36,0.004405022,1,36,0.077793837
3751530,59,40,1,25,0.003012657,1,14,0.007901907
3318618,50,82,1,26,0.003626585,1,26,0.04979682
9517160,82,80,1,32,0.004340172,1,31,0.04370904
5467274,113,43,1,55,0.006408453,1,59,0.45809865
597966,44,112,1,19,0.002488136,0,11,0.010658503
6783165,40,95,1,26,0.003566027,0,18,0.039901018
8700352,34,112,0,19,0.002492428,0,18,0.027301788
1538588,120,82,1,170,0.028860807,0,2,0.090592861
7726219,92,127,1,82,0.01293087,1,47,0.058628321
7188843,123,93,1,51,0.010174513,0,23,0.136781216
4498339,111,41,1,30,0.003216028,1,30,0.043288946
3024503,64,53,0,18,0.002789021,0,18,0.018236399
696291,93,79,1,93,0.013747931,0,36,0.184296846
6410133,68,110,1,40,0.005934,0,4,0.035465002
6293608,111,65,1,54,0.008550167,1,48,0.081871986
7791147,58,121,1,60,0.007728338,0,15,0.199901104
93499,116,67,1,122,0.018308878,0,64,0.610662699
7645220,109,48,1,98,0.013935089,0,7,0.079611778
3054584,115,50,0,0,1.19E-06,0,0,0
3167410,93,45,1,19,0.002748966,1,17,0.006225109
1638611,99,59,1,45,0.00556612,0,10,0.066576004
9811263,105,62,0,45,0.006579638,1,77,1.11460638
6574385,112,93,1,44,0.00710535,0,20,0.108212948
9841994,106,90,1,42,0.008128405,1,42,0.177924633
6038360,90,81,0,23,0.003966331,0,15,0.089333534
3308293,90,122,1,43,0.009482622,1,37,0.059378386
8905248,119,102,1,15,0.002757549,1,15,0.00856328
6036609,103,72,1,33,0.004915953,0,13,0.0135355
4833063,53,94,1,49,0.006083965,1,48,0.265166759
337854,128,120,1,298,0.067528725,0,4,0.312828064
2823298,125,126,1,57,0.013535738,1,55,0.235486507
3883903,95,122,1,29,0.006382465,0,19,0.021321058
3045459,102,119,1,117,0.01996994,0,76,1.861465216
2227301,128,65,1,61,0.008133411,1,51,0.148634434
2019379,61,94,1,36,0.004794359,1,36,0.086081982
4022680,89,106,1,40,0.009125471,1,33,0.087907314
9596527,59,61,1,22,0.003553867,1,19,0.019974709
1071162,116,61,1,15,0.002251863,1,15,0.007660866
5409298,62,44,1,23,0.002765417,1,22,0.029700756
249453,108,59,1,49,0.006293774,1,46,0.054316044
2048287,52,69,1,16,0.001859903,1,16,0.013759375
2884223,127,55,1,27,0.003466606,1,21,0.015883684
4116665,88,122,0,6,0.001616716,0,4,0.233412027
3897072,67,80,1,39,0.006668806,0,3,0.010453701
2705156,35,124,1,107,0.015982151,1,107,3.005283356
9220613,49,127,1,49,0.005768538,1,37,0.095037222
6321822,75,38,1,8,0.000990391,1,8,0.002338648
9759037,122,93,1,198,0.041842222,0,70,1.364397526
1948776,114,115,1,29,0.007382631,0,10,0.022959471
1244848,81,81,1,93,0.017934322,0,4,0.11173892
2663941,94,51,1,88,0.013678074,0,31,1.209747076
785417,121,121,1,64,0.015862703,0,67,0.738885164
9424508,98,110,1,84,0.01550436,0,17,0.522959232
1887654,123,121,1,91,0.017790556,1,43,0.090809822
9359970,58,61,1,18,0.002682209,1,18,0.017119169
5255183,70,124,1,56,0.008408308,0,41,0.201082468
3041103,107,85,1,33,0.005863428,1,32,0.045694113
3708261,110,89,1,40,0.006335735,0,7,0.032087564
9662433,52,46,1,8,0.000945091,1,7,0.001404524
4708051,124,97,1,10,0.002247334,1,10,0.002285719
9989646,43,110,1,23,0.003132343,0,3,0.004256964
4054394,53,58,1,108,0.014914751,1,36,0.040076494
1998957,90,67,1,51,0.006659746,1,51,0.243818283
9927277,60,89,1,12,0.001948595,1,10,0.004107237
9667200,61,124,1,40,0.006209612,0,40,0.164973736
2447609,67,64,0,153,0.021368742,0,2,0.006296635
4882047,44,34,1,32,0.003510237,0,13,0.036074877
5897430,59,84,1,44,0.007273912,1,28,0.021643639
4817706,65,103,1,54,0.007145882,1,54,0.367453337
6232509,53,71,1,20,0.002918482,1,20,0.013552427
6832248,44,66,1,30,0.003670454,1,30,0.034091234
4890870,48,35,1,8,0.0008986,1,8,0.002424479
7185342,54,118,1,39,0.004984379,1,37,0.099833727
800416,101,94,1,85,0.016479015,0,14,0.031995773
4405556,124,110,1,222,0.048633337,0,13,0.636054754
592924,36,36,1,21,0.002826691,0,3,0.004738569
3678664,121,111,1,208,0.047757149,0,23,1.098843098
476677,110,67,1,105,0.017389536,1,91,2.366178751
4693012,120,65,1,127,0.021175623,1,67,0.504045248
7567009,96,50,1,61,0.007148981,1,59,0.480203867
2185553,40,69,1,19,0.002238274,0,10,0.020813227
501177,96,44,1,13,0.001661301,0,8,0.00433898
5620422,84,40,1,56,0.007163525,1,56,0.666822195
2391740,41,62,1,9,0.0010221,1,9,0.001954317
431033,95,61,0,79,0.043845415,0,47,0.280296326
1140908,104,98,1,3,0.000530005,1,2,0.000160933
4907246,39,100,0,92,0.011654139,0,55,0.947915316
1842686,87,101,0,300,0.041733503,1,82,0.306361437
8142695,74,81,1,48,0.00930047,0,24,0.165945768
5562109,79,53,0,45,0.005983353,0,44,0.077260494
4207131,47,71,1,35,0.004615784,1,34,0.055363178
9392694,119,33,0,15,0.028678656,1,20,0.023676634
2980229,96,88,1,21,0.003200293,1,21,0.017569065
725233,54,122,1,20,0.002744198,1,20,0.025728464
4559218,82,47,1,32,0.004194975,1,32,0.099490643
1537864,105,42,1,71,0.008749723,1,60,0.640314579
5645416,62,40,1,8,0.000947952,1,8,0.002258778
241621,65,125,1,13,0.001565933,1,13,0.004604578
4312048,48,111,1,31,0.004133701,1,31,0.040251017
1456050,119,113,1,121,0.02327776,0,37,0.411690235
4547043,33,56,1,31,0.003814936,0,9,0.02191186
863810,70,57,1,7,0.000989437,1,7,0.001536369
3140277,126,109,1,45,0.009478569,1,41,0.126944304
6739721,73,93,0,26,0.003795624,1,33,0.073218822
2971551,87,52,1,35,0.00449419,0,34,0.128907681
711782,88,56,1,59,0.007547617,0,6,0.028375149
5609000,44,114,1,115,0.015608788,0,83,1.997499943
444187,44,35,1,12,0.001325369,1,12,0.005959749
5557035,93,54,1,48,0.007266045,0,30,0.218108654
263746,81,99,1,34,0.006629467,0,14,0.05873704
9474035,114,98,1,54,0.01243186,1,54,0.170185804
9175888,67,51,1,21,0.003323317,1,20,0.02231884
6513149,97,101,1,124,0.025880098,0,15,0.714604378
6111089,51,57,1,15,0.002245665,1,14,0.006561756
6905645,64,52,1,21,0.002598047,1,21,0.018805027
754980,123,59,1,34,0.005233288,0,23,0.101150513
4958636,53,60,0,0,9.54E-07,0,0,0
8422385,46,105,1,61,0.006567717,0,20,0.35097456
5956296,105,54,1,7,0.000977993,1,7,0.001728535
3974348,75,119,1,53,0.007444382,1,53,0.110744476
5825251,73,112,1,94,0.031084061,0,29,0.71751523
4834617,105,122,1,12,0.002295256,1,12,0.006697893
4642967,84,53,0,19,0.002944708,0,10,0.015821457
3405622,54,92,1,48,0.006999493,1,31,0.028470039
3100911,69,97,1,25,0.00372529,1,23,0.026015282
5633798,77,117,1,147,0.023305655,0,74,2.880139351
5916444,98,79,1,50,0.008827686,0,7,0.037119627
9135145,64,75,1,48,0.006588936,1,51,0.358522892
4085259,87,54,1,17,0.002428532,1,10,0.004162312
872702,49,124,1,33,0.004526377,1,33,0.094275475
7137195,80,76,1,14,0.033007145,1,14,0.006124735
6411124,41,80,1,29,0.003278255,1,27,0.030903578
2731642,62,107,1,50,0.007880688,1,48,0.19618535
2104786,80,86,1,57,0.009492397,1,51,0.29523921
4341977,66,123,1,125,0.021839142,0,40,2.661600828
5707935,123,99,1,189,0.039995909,0,12,0.540492296
9167075,96,126,1,43,0.008078575,0,11,0.17897439
237704,108,35,1,26,0.002933025,1,26,0.027868986
298728,89,43,1,51,0.006647587,0,17,0.166248083
8027014,90,97,1,108,0.021881104,0,76,1.544057846
